room_id,room_name,building,floor,room_type,capacity,status,department,facilities
ROOM-1272,IN-106,,,,,Active,Information Technology,
ROOM-1273,IN-107,,,,,Active,Information Technology,
ROOM-1274,IN-108,,,,,Active,Information Technology,
ROOM-1275,IN-109,,,,,Active,Information Technology,
ROOM-1276,IN-110,,,,,Active,Information Technology,
ROOM-1277,IN-111,,,,,Active,Information Technology,
ROOM-1278,IN-113,,,,,Active,Information Technology,
ROOM-1279,IN-114,,,,,Active,Information Technology,
ROOM-1280,IN-115,,,,,Active,Information Technology,
ROOM-1281,IN-116,,,,,Active,Information Technology,
ROOM-1282,IN-117,,,,,Active,Information Technology,
ROOM-1283,IN-118,,,,,Active,Information Technology,
ROOM-1284,IN-119,,,,,Active,Information Technology,
ROOM-1285,IN-120,,,,,Active,Information Technology,
ROOM-1286,IN-121,,,,,Active,Information Technology,
ROOM-1287,IN-122,,,,,Active,Information Technology,
ROOM-1288,IN-124,,,,,Active,Information Technology,
ROOM-1289,IN-125,,,,,Active,Information Technology,
ROOM-1290,IN-126,,,,,Active,Information Technology,
ROOM-1291,IN-127,,,,,Active,Information Technology,
ROOM-1292,IN-128,,,,,Active,Information Technology,
ROOM-1293,IN-129,,,,,Active,Information Technology,
ROOM-1294,IN-130,,,,,Active,Information Technology,
ROOM-1295,IN-131,,,,,Active,Information Technology,
ROOM-1296,IN-132,,,,,Active,Information Technology,
ROOM-1297,IN-133,,,,,Active,Information Technology,
ROOM-1298,IN-134,,,,,Active,Information Technology,
ROOM-1299,IN-135,,,,,Active,Information Technology,
ROOM-1300,IN-136,,,,,Active,Information Technology,
ROOM-1301,IN-137,,,,,Active,Information Technology,
ROOM-1302,IN-138,,,,,Active,Information Technology,
ROOM-1303,IN-139,,,,,Active,Information Technology,
ROOM-1304,IN-140,,,,,Active,Information Technology,
ROOM-1305,IN-141,,,,,Active,Information Technology,
ROOM-1306,IN-142,,,,,Active,Information Technology,
ROOM-1307,IN-143,,,,,Active,Information Technology,
ROOM-1308,IN-144,,,,,Active,Information Technology,
ROOM-1309,IN-145,,,,,Active,Information Technology,
ROOM-1310,IN-146,,,,,Active,Information Technology,
ROOM-1311,IN-147,,,,,Active,Information Technology,
ROOM-1312,IN-148,,,,,Active,Information Technology,
ROOM-1313,IN-149,,,,,Active,Information Technology,
ROOM-1314,IN-150,,,,,Active,Information Technology,
ROOM-1315,IN-151,,,,,Active,Information Technology,
ROOM-1316,IN-152,,,,,Active,Information Technology,
ROOM-1317,IN-153,,,,,Active,Information Technology,
ROOM-1318,IN-154,,,,,Active,Information Technology,
ROOM-1319,IN-155,,,,,Active,Information Technology,
ROOM-1320,IN-156,,,,,Active,Information Technology,
ROOM-1321,IN-157,,,,,Active,Information Technology,
ROOM-1322,IN-158,,,,,Active,Information Technology,
ROOM-1323,IN-159,,,,,Active,Information Technology,
ROOM-1324,IN-160,,,,,Active,Information Technology,
ROOM-1325,IN-161,,,,,Active,Information Technology,
ROOM-1326,IN-162,,,,,Active,Information Technology,
ROOM-1327,IN-163,,,,,Active,Information Technology,
ROOM-1328,IN-164,,,,,Active,Information Technology,
ROOM-1329,IN-165,,,,,Active,Information Technology,
ROOM-1330,IN-166,,,,,Active,Information Technology,
ROOM-1331,IN-167,,,,,Active,Information Technology,
ROOM-1332,IN-168,,,,,Active,Information Technology,
ROOM-1333,IN-169,,,,,Active,Information Technology,
ROOM-1334,IN-170,,,,,Active,Information Technology,
ROOM-1335,IN-171,,,,,Active,Information Technology,
ROOM-1336,IN-172,,,,,Active,Information Technology,
ROOM-1337,IN-173,,,,,Active,Information Technology,
ROOM-1338,IN-174,,,,,Active,Information Technology,
ROOM-1339,IN-175,,,,,Active,Information Technology,
ROOM-1340,IN-176,,,,,Active,Information Technology,
ROOM-1341,IN-177,,,,,Active,Information Technology,
ROOM-1342,IN-178,,,,,Active,Information Technology,
ROOM-1343,IN-179,,,,,Active,Information Technology,
ROOM-1344,IN-180,,,,,Active,Information Technology,
ROOM-1345,IN-181,,,,,Active,Information Technology,
ROOM-1346,IN-182,,,,,Active,Information Technology,
ROOM-1347,IN-183,,,,,Active,Information Technology,
ROOM-1348,IN-184,,,,,Active,Information Technology,
ROOM-1349,IN-185,,,,,Active,Information Technology,
ROOM-1350,IN-186,,,,,Active,Information Technology,
ROOM-1351,IN-187,,,,,Active,Information Technology,
ROOM-1352,IN-188,,,,,Active,Information Technology,
ROOM-1353,IN-189,,,,,Active,Information Technology,
ROOM-1354,IN-190,,,,,Active,Information Technology,
ROOM-1355,IN-191,,,,,Active,Information Technology,
ROOM-1356,IN-192,,,,,Active,Information Technology,
ROOM-1357,IN-193,,,,,Active,Information Technology,
ROOM-1358,IN-194,,,,,Active,Information Technology,
ROOM-1359,IN-195,,,,,Active,Information Technology,
ROOM-1360,IN-196,,,,,Active,Information Technology,
ROOM-1361,IN-197,,,,,Active,Information Technology,
ROOM-1362,IN-198,,,,,Active,Information Technology,
ROOM-1363,IN-199,,,,,Active,Information Technology,
ROOM-1364,IN-200,,,,,Active,Information Technology,
ROOM-1365,IN-201,,,,,Active,Information Technology,
ROOM-1366,IN-202,,,,,Active,Information Technology,
ROOM-1367,IN-203,,,,,Active,Information Technology,
ROOM-1368,IN-204,,,,,Active,Information Technology,
ROOM-1369,IN-205,,,,,Active,Information Technology,
ROOM-1370,IN-206,,,,,Active,Information Technology,
ROOM-1371,IN-207,,,,,Active,Information Technology,
ROOM-1372,IN-208,,,,,Active,Information Technology,
ROOM-1373,IN-209,,,,,Active,Information Technology,
ROOM-1374,IN-210,,,,,Active,Information Technology,
ROOM-1375,IN-211,,,,,Active,Information Technology,
ROOM-1376,IN-212,,,,,Active,Information Technology,
ROOM-1377,IN-213,,,,,Active,Information Technology,
ROOM-1378,IN-214,,,,,Active,Information Technology,
ROOM-1379,IN-215,,,,,Active,Information Technology,
ROOM-1380,IN-216,,,,,Active,Information Technology,
ROOM-1381,IN-217,,,,,Active,Information Technology,
ROOM-1382,IN-218,,,,,Active,Information Technology,
ROOM-1383,IN-219,,,,,Active,Information Technology,
ROOM-1384,IN-220,,,,,Active,Information Technology,
ROOM-1385,IN-221,,,,,Active,Information Technology,
ROOM-1386,IN-222,,,,,Active,Information Technology,
ROOM-1387,IN-223,,,,,Active,Information Technology,
ROOM-1388,IN-224,,,,,Active,Information Technology,
ROOM-1389,IN-225,,,,,Active,Information Technology,
ROOM-1390,IN-226,,,,,Active,Information Technology,
ROOM-1391,IN-227,,,,,Active,Information Technology,
ROOM-1392,IN-228,,,,,Active,Information Technology,
ROOM-1393,IN-229,,,,,Active,Information Technology,
ROOM-1394,IN-230,,,,,Active,Information Technology,
ROOM-1395,IN-231,,,,,Active,Information Technology,
ROOM-1396,IN-232,,,,,Active,Information Technology,
ROOM-1397,IN-233,,,,,Active,Information Technology,
ROOM-1398,IN-234,,,,,Active,Information Technology,
ROOM-1399,IN-235,,,,,Active,Information Technology,
ROOM-1400,IN-236,,,,,Active,Information Technology,
ROOM-1401,IN-237,,,,,Active,Information Technology,
ROOM-1402,IN-238,,,,,Active,Information Technology,
ROOM-1403,IN-239,,,,,Active,Information Technology,
ROOM-1404,IN-240,,,,,Active,Information Technology,
ROOM-1405,IN-241,,,,,Active,Information Technology,
ROOM-1406,IN-242,,,,,Active,Information Technology,
ROOM-1407,IN-243,,,,,Active,Information Technology,
ROOM-1408,IN-244,,,,,Active,Information Technology,
ROOM-1409,IN-245,,,,,Active,Information Technology,
ROOM-1410,IN-246,,,,,Active,Information Technology,
ROOM-1411,IN-247,,,,,Active,Information Technology,
ROOM-1412,IN-248,,,,,Active,Information Technology,
ROOM-1413,IN-249,,,,,Active,Information Technology,
ROOM-1414,IN-250,,,,,Active,Information Technology,
ROOM-1415,IN-251,,,,,Active,Information Technology,
ROOM-1416,IN-252,,,,,Active,Information Technology,
ROOM-1417,IN-253,,,,,Active,Information Technology,
ROOM-1418,IN-254,,,,,Active,Information Technology,
ROOM-1419,IN-256,,,,,Active,Information Technology,
ROOM-1420,IN-257,,,,,Active,Information Technology,
ROOM-1421,IN-258,,,,,Active,Information Technology,
ROOM-1422,IN-259,,,,,Active,Information Technology,
ROOM-1423,IN-260,,,,,Active,Information Technology,
ROOM-1424,IN-261,,,,,Active,Information Technology,
ROOM-1425,IN-262,,,,,Active,Information Technology,
ROOM-1426,IN-263,,,,,Active,Information Technology,
ROOM-1427,IN-264,,,,,Active,Information Technology,
ROOM-1428,IN-265,,,,,Active,Information Technology,
ROOM-1429,IN-266,,,,,Active,Information Technology,
ROOM-1430,IN-267,,,,,Active,Information Technology,
ROOM-1431,IN-268,,,,,Active,Information Technology,
ROOM-1432,IN-269,,,,,Active,Information Technology,
ROOM-1433,IN-270,,,,,Active,Information Technology,
ROOM-1434,IN-272,,,,,Active,Information Technology,
ROOM-1435,IN-273,,,,,Active,Information Technology,
ROOM-1436,IN-274,,,,,Active,Information Technology,
ROOM-1437,IN-275,,,,,Active,Information Technology,
ROOM-1438,IN-276,,,,,Active,Information Technology,
ROOM-1439,IN-277,,,,,Active,Information Technology,
ROOM-1440,IN-278,,,,,Active,Information Technology,
ROOM-1441,IN-279,,,,,Active,Information Technology,
ROOM-1442,IN-280,,,,,Active,Information Technology,
ROOM-1443,IN-281,,,,,Active,Information Technology,
ROOM-1444,IN-282,,,,,Active,Information Technology,
ROOM-1445,IN-283,,,,,Active,Information Technology,
ROOM-1446,IN-284,,,,,Active,Information Technology,
ROOM-1447,IN-285,,,,,Active,Information Technology,
ROOM-1448,IN-286,,,,,Active,Information Technology,
ROOM-1449,IN-287,,,,,Active,Information Technology,
ROOM-1450,IN-288,,,,,Active,Information Technology,
ROOM-1451,IN-289,,,,,Active,Information Technology,
ROOM-1452,IN-290,,,,,Active,Information Technology,
ROOM-1453,IN-291,,,,,Active,Information Technology,
ROOM-1454,IN-292,,,,,Active,Information Technology,
ROOM-1455,IN-293,,,,,Active,Information Technology,
ROOM-1456,IN-294,,,,,Active,Information Technology,
ROOM-1457,IN-295,,,,,Active,Information Technology,
ROOM-1458,IN-296,,,,,Active,Information Technology,
ROOM-1459,IN-297,,,,,Active,Information Technology,
ROOM-1460,IN-298,,,,,Active,Information Technology,
ROOM-1461,IN-299,,,,,Active,Information Technology,
ROOM-1462,IN-300,,,,,Active,Information Technology,
ROOM-1463,IN-301,,,,,Active,Information Technology,
ROOM-1464,IN-302,,,,,Active,Information Technology,
ROOM-1465,IN-303,,,,,Active,Information Technology,
ROOM-1466,IN-304,,,,,Active,Information Technology,
ROOM-1467,IN-305,,,,,Active,Information Technology,
ROOM-1468,IN-306,,,,,Active,Information Technology,
ROOM-1469,IN-307,,,,,Active,Information Technology,
ROOM-1470,IN-308,,,,,Active,Information Technology,
ROOM-1471,IN-309,,,,,Active,Information Technology,
ROOM-1472,IN-310,,,,,Active,Information Technology,
ROOM-1473,IN-311,,,,,Active,Information Technology,
ROOM-1474,IN-312,,,,,Active,Information Technology,
ROOM-1475,IN-313,,,,,Active,Information Technology,
ROOM-1476,IN-315,,,,,Active,Information Technology,
ROOM-1477,IN-316,,,,,Active,Information Technology,
ROOM-1478,IN-317,,,,,Active,Information Technology,
ROOM-1479,IN-318,,,,,Active,Information Technology,
ROOM-1480,IN-319,,,,,Active,Information Technology,
ROOM-1481,IN-320,,,,,Active,Information Technology,
ROOM-1482,ME-101,,,,,Active,Mechanical Engineering,
ROOM-1483,ME-102,,,,,Active,Mechanical Engineering,
ROOM-1484,ME-103,,,,,Active,Mechanical Engineering,
ROOM-1485,ME-104,,,,,Active,Mechanical Engineering,
ROOM-1486,ME-105,,,,,Active,Mechanical Engineering,
ROOM-1487,ME-106,,,,,Active,Mechanical Engineering,
ROOM-1488,ME-107,,,,,Active,Mechanical Engineering,
ROOM-1489,ME-108,,,,,Active,Mechanical Engineering,
ROOM-1490,ME-109,,,,,Active,Mechanical Engineering,
ROOM-1491,ME-110,,,,,Active,Mechanical Engineering,
ROOM-1492,ME-111,,,,,Active,Mechanical Engineering,
ROOM-1493,ME-112,,,,,Active,Mechanical Engineering,
ROOM-1494,ME-113,,,,,Active,Mechanical Engineering,
ROOM-1495,ME-114,,,,,Active,Mechanical Engineering,
ROOM-1496,ME-115,,,,,Active,Mechanical Engineering,
ROOM-1497,ME-116,,,,,Active,Mechanical Engineering,
ROOM-1498,ME-117,,,,,Active,Mechanical Engineering,
ROOM-1499,ME-118,,,,,Active,Mechanical Engineering,
ROOM-1500,ME-119,,,,,Active,Mechanical Engineering,
ROOM-1501,ME-120,,,,,Active,Mechanical Engineering,
ROOM-1502,ME-121,,,,,Active,Mechanical Engineering,
ROOM-1503,ME-122,,,,,Active,Mechanical Engineering,
ROOM-1504,ME-123,,,,,Active,Mechanical Engineering,
ROOM-1505,ME-124,,,,,Active,Mechanical Engineering,
ROOM-1506,ME-125,,,,,Active,Mechanical Engineering,
ROOM-1507,ME-126,,,,,Active,Mechanical Engineering,
ROOM-1508,ME-127,,,,,Active,Mechanical Engineering,
ROOM-1509,ME-128,,,,,Active,Mechanical Engineering,
ROOM-1510,ME-129,,,,,Active,Mechanical Engineering,
ROOM-1511,ME-130,,,,,Active,Mechanical Engineering,
ROOM-1512,ME-131,,,,,Active,Mechanical Engineering,
ROOM-1513,ME-132,,,,,Active,Mechanical Engineering,
ROOM-1514,ME-133,,,,,Active,Mechanical Engineering,
ROOM-1515,ME-134,,,,,Active,Mechanical Engineering,
ROOM-1516,ME-135,,,,,Active,Mechanical Engineering,
ROOM-1517,ME-136,,,,,Active,Mechanical Engineering,
ROOM-1518,ME-137,,,,,Active,Mechanical Engineering,
ROOM-1519,ME-138,,,,,Active,Mechanical Engineering,
ROOM-1520,ME-139,,,,,Active,Mechanical Engineering,
ROOM-1521,ME-140,,,,,Active,Mechanical Engineering,
ROOM-1522,ME-141,,,,,Active,Mechanical Engineering,
ROOM-1523,ME-142,,,,,Active,Mechanical Engineering,
ROOM-1524,ME-143,,,,,Active,Mechanical Engineering,
ROOM-1525,ME-144,,,,,Active,Mechanical Engineering,
ROOM-1526,ME-145,,,,,Active,Mechanical Engineering,
ROOM-1527,ME-146,,,,,Active,Mechanical Engineering,
ROOM-1528,ME-147,,,,,Active,Mechanical Engineering,
ROOM-1529,ME-148,,,,,Active,Mechanical Engineering,
ROOM-1530,ME-149,,,,,Active,Mechanical Engineering,
ROOM-1531,ME-150,,,,,Active,Mechanical Engineering,
ROOM-1532,ME-151,,,,,Active,Mechanical Engineering,
ROOM-1533,ME-152,,,,,Active,Mechanical Engineering,
ROOM-1534,ME-153,,,,,Active,Mechanical Engineering,
ROOM-1535,ME-154,,,,,Active,Mechanical Engineering,
ROOM-1536,ME-155,,,,,Active,Mechanical Engineering,
ROOM-1537,ME-156,,,,,Active,Mechanical Engineering,
ROOM-1538,ME-158,,,,,Active,Mechanical Engineering,
ROOM-1539,ME-159,,,,,Active,Mechanical Engineering,
ROOM-1540,ME-160,,,,,Active,Mechanical Engineering,
ROOM-1541,ME-161,,,,,Active,Mechanical Engineering,
ROOM-1542,ME-162,,,,,Active,Mechanical Engineering,
ROOM-1543,ME-163,,,,,Active,Mechanical Engineering,
ROOM-1544,ME-164,,,,,Active,Mechanical Engineering,
ROOM-1545,ME-165,,,,,Active,Mechanical Engineering,
ROOM-1546,ME-166,,,,,Active,Mechanical Engineering,
ROOM-1547,ME-167,,,,,Active,Mechanical Engineering,
ROOM-1548,ME-168,,,,,Active,Mechanical Engineering,
ROOM-1549,ME-169,,,,,Active,Mechanical Engineering,
ROOM-1550,ME-170,,,,,Active,Mechanical Engineering,
ROOM-1551,ME-171,,,,,Active,Mechanical Engineering,
ROOM-1552,ME-172,,,,,Active,Mechanical Engineering,
ROOM-1553,ME-173,,,,,Active,Mechanical Engineering,
ROOM-1554,ME-174,,,,,Active,Mechanical Engineering,
ROOM-1555,ME-175,,,,,Active,Mechanical Engineering,
ROOM-1556,ME-176,,,,,Active,Mechanical Engineering,
ROOM-1557,ME-177,,,,,Active,Mechanical Engineering,
ROOM-1558,ME-178,,,,,Active,Mechanical Engineering,
ROOM-1559,ME-179,,,,,Active,Mechanical Engineering,
ROOM-1560,ME-180,,,,,Active,Mechanical Engineering,
ROOM-1561,ME-181,,,,,Active,Mechanical Engineering,
ROOM-1562,ME-182,,,,,Active,Mechanical Engineering,
ROOM-1563,ME-183,,,,,Active,Mechanical Engineering,
ROOM-1564,ME-184,,,,,Active,Mechanical Engineering,
ROOM-1565,ME-185,,,,,Active,Mechanical Engineering,
ROOM-1566,ME-186,,,,,Active,Mechanical Engineering,
ROOM-1567,ME-187,,,,,Active,Mechanical Engineering,
ROOM-1568,ME-188,,,,,Active,Mechanical Engineering,
ROOM-1569,ME-189,,,,,Active,Mechanical Engineering,
ROOM-1570,ME-190,,,,,Active,Mechanical Engineering,
ROOM-1571,ME-191,,,,,Active,Mechanical Engineering,
ROOM-1572,ME-192,,,,,Active,Mechanical Engineering,
ROOM-1573,ME-193,,,,,Active,Mechanical Engineering,
ROOM-1574,ME-194,,,,,Active,Mechanical Engineering,
ROOM-1575,ME-195,,,,,Active,Mechanical Engineering,
ROOM-1576,ME-196,,,,,Active,Mechanical Engineering,
ROOM-1577,ME-197,,,,,Active,Mechanical Engineering,
ROOM-1578,ME-198,,,,,Active,Mechanical Engineering,
ROOM-1579,ME-199,,,,,Active,Mechanical Engineering,
ROOM-1580,ME-200,,,,,Active,Mechanical Engineering,
ROOM-1581,ME-201,,,,,Active,Mechanical Engineering,
ROOM-1582,ME-202,,,,,Active,Mechanical Engineering,
ROOM-1583,ME-203,,,,,Active,Mechanical Engineering,
ROOM-1584,ME-204,,,,,Active,Mechanical Engineering,
ROOM-1585,ME-205,,,,,Active,Mechanical Engineering,
ROOM-1586,ME-206,,,,,Active,Mechanical Engineering,
ROOM-1587,ME-207,,,,,Active,Mechanical Engineering,
ROOM-1588,ME-208,,,,,Active,Mechanical Engineering,
ROOM-1589,ME-209,,,,,Active,Mechanical Engineering,
ROOM-1590,ME-210,,,,,Active,Mechanical Engineering,
ROOM-1591,ME-211,,,,,Active,Mechanical Engineering,
ROOM-1592,ME-212,,,,,Active,Mechanical Engineering,
ROOM-1593,ME-213,,,,,Active,Mechanical Engineering,
ROOM-1594,ME-214,,,,,Active,Mechanical Engineering,
ROOM-1595,ME-215,,,,,Active,Mechanical Engineering,
ROOM-1596,ME-216,,,,,Active,Mechanical Engineering,
ROOM-1597,ME-217,,,,,Active,Mechanical Engineering,
ROOM-1598,ME-218,,,,,Active,Mechanical Engineering,
ROOM-1599,ME-219,,,,,Active,Mechanical Engineering,
ROOM-1600,ME-220,,,,,Active,Mechanical Engineering,
ROOM-1601,ME-221,,,,,Active,Mechanical Engineering,
ROOM-1602,ME-222,,,,,Active,Mechanical Engineering,
ROOM-1603,ME-224,,,,,Active,Mechanical Engineering,
ROOM-1604,ME-225,,,,,Active,Mechanical Engineering,
ROOM-1605,ME-226,,,,,Active,Mechanical Engineering,
ROOM-1606,ME-227,,,,,Active,Mechanical Engineering,
ROOM-1607,ME-228,,,,,Active,Mechanical Engineering,
ROOM-1608,ME-229,,,,,Active,Mechanical Engineering,
ROOM-1609,ME-230,,,,,Active,Mechanical Engineering,
ROOM-1610,ME-231,,,,,Active,Mechanical Engineering,
ROOM-1611,ME-232,,,,,Active,Mechanical Engineering,
ROOM-1612,ME-233,,,,,Active,Mechanical Engineering,
ROOM-1613,ME-234,,,,,Active,Mechanical Engineering,
ROOM-1614,ME-235,,,,,Active,Mechanical Engineering,
ROOM-1615,ME-236,,,,,Active,Mechanical Engineering,
ROOM-1616,ME-237,,,,,Active,Mechanical Engineering,
ROOM-1617,ME-238,,,,,Active,Mechanical Engineering,
ROOM-1618,ME-239,,,,,Active,Mechanical Engineering,
ROOM-1619,ME-240,,,,,Active,Mechanical Engineering,
ROOM-1620,ME-241,,,,,Active,Mechanical Engineering,
ROOM-1621,ME-242,,,,,Active,Mechanical Engineering,
ROOM-1622,ME-243,,,,,Active,Mechanical Engineering,
ROOM-1623,ME-244,,,,,Active,Mechanical Engineering,
ROOM-1624,ME-245,,,,,Active,Mechanical Engineering,
ROOM-1625,ME-246,,,,,Active,Mechanical Engineering,
ROOM-1626,ME-247,,,,,Active,Mechanical Engineering,
ROOM-1627,ME-248,,,,,Active,Mechanical Engineering,
ROOM-1628,ME-249,,,,,Active,Mechanical Engineering,
ROOM-1629,ME-250,,,,,Active,Mechanical Engineering,
ROOM-1630,ME-251,,,,,Active,Mechanical Engineering,
ROOM-1631,ME-252,,,,,Active,Mechanical Engineering,
ROOM-1632,ME-253,,,,,Active,Mechanical Engineering,
ROOM-1633,ME-254,,,,,Active,Mechanical Engineering,
ROOM-1634,ME-255,,,,,Active,Mechanical Engineering,
ROOM-1635,ME-256,,,,,Active,Mechanical Engineering,
ROOM-1636,ME-257,,,,,Active,Mechanical Engineering,
ROOM-1637,ME-258,,,,,Active,Mechanical Engineering,
ROOM-1638,ME-259,,,,,Active,Mechanical Engineering,
ROOM-1639,ME-260,,,,,Active,Mechanical Engineering,
ROOM-1640,ME-261,,,,,Active,Mechanical Engineering,
ROOM-1641,ME-262,,,,,Active,Mechanical Engineering,
ROOM-1642,ME-263,,,,,Active,Mechanical Engineering,
ROOM-1643,ME-264,,,,,Active,Mechanical Engineering,
ROOM-1644,ME-265,,,,,Active,Mechanical Engineering,
ROOM-1645,ME-266,,,,,Active,Mechanical Engineering,
ROOM-1646,ME-267,,,,,Active,Mechanical Engineering,
ROOM-1647,ME-268,,,,,Active,Mechanical Engineering,
ROOM-1648,ME-269,,,,,Active,Mechanical Engineering,
ROOM-1649,ME-270,,,,,Active,Mechanical Engineering,
ROOM-1650,ME-271,,,,,Active,Mechanical Engineering,
ROOM-1651,ME-272,,,,,Active,Mechanical Engineering,
ROOM-1652,ME-273,,,,,Active,Mechanical Engineering,
ROOM-1653,ME-274,,,,,Active,Mechanical Engineering,
ROOM-1654,ME-275,,,,,Active,Mechanical Engineering,
ROOM-1655,ME-276,,,,,Active,Mechanical Engineering,
ROOM-1656,ME-277,,,,,Active,Mechanical Engineering,
ROOM-1657,ME-278,,,,,Active,Mechanical Engineering,
ROOM-1658,ME-279,,,,,Active,Mechanical Engineering,
ROOM-1659,ME-280,,,,,Active,Mechanical Engineering,
ROOM-1660,ME-281,,,,,Active,Mechanical Engineering,
ROOM-1661,ME-282,,,,,Active,Mechanical Engineering,
ROOM-1662,ME-283,,,,,Active,Mechanical Engineering,
ROOM-1663,ME-284,,,,,Active,Mechanical Engineering,
ROOM-1664,ME-285,,,,,Active,Mechanical Engineering,
ROOM-1665,ME-286,,,,,Active,Mechanical Engineering,
ROOM-1666,ME-287,,,,,Active,Mechanical Engineering,
ROOM-1667,ME-288,,,,,Active,Mechanical Engineering,
ROOM-1668,ME-289,,,,,Active,Mechanical Engineering,
ROOM-1669,ME-290,,,,,Active,Mechanical Engineering,
ROOM-1670,ME-291,,,,,Active,Mechanical Engineering,
ROOM-1671,ME-292,,,,,Active,Mechanical Engineering,
ROOM-1672,ME-293,,,,,Active,Mechanical Engineering,
ROOM-1673,ME-294,,,,,Active,Mechanical Engineering,
ROOM-1674,ME-295,,,,,Active,Mechanical Engineering,
ROOM-1675,ME-296,,,,,Active,Mechanical Engineering,
ROOM-1676,ME-297,,,,,Active,Mechanical Engineering,
ROOM-1677,ME-298,,,,,Active,Mechanical Engineering,
ROOM-1678,ME-299,,,,,Active,Mechanical Engineering,
ROOM-1679,ME-300,,,,,Active,Mechanical Engineering,
ROOM-1680,ME-301,,,,,Active,Mechanical Engineering,
ROOM-1681,ME-302,,,,,Active,Mechanical Engineering,
ROOM-1682,ME-303,,,,,Active,Mechanical Engineering,
ROOM-1683,ME-304,,,,,Active,Mechanical Engineering,
ROOM-1684,ME-305,,,,,Active,Mechanical Engineering,
ROOM-1685,ME-306,,,,,Active,Mechanical Engineering,
ROOM-1686,ME-307,,,,,Active,Mechanical Engineering,
ROOM-1687,ME-308,,,,,Active,Mechanical Engineering,
ROOM-1688,ME-309,,,,,Active,Mechanical Engineering,
ROOM-1689,ME-310,,,,,Active,Mechanical Engineering,
ROOM-1690,ME-311,,,,,Active,Mechanical Engineering,
ROOM-1691,ME-312,,,,,Active,Mechanical Engineering,
ROOM-1692,ME-313,,,,,Active,Mechanical Engineering,
ROOM-1693,ME-314,,,,,Active,Mechanical Engineering,
ROOM-1694,ME-315,,,,,Active,Mechanical Engineering,
ROOM-1695,ME-316,,,,,Active,Mechanical Engineering,
ROOM-1696,ME-317,,,,,Active,Mechanical Engineering,
ROOM-1697,ME-318,,,,,Active,Mechanical Engineering,
ROOM-1698,ME-319,,,,,Active,Mechanical Engineering,
ROOM-1699,ME-320,,,,,Active,Mechanical Engineering,
